# Early Successional Microplot Biomass (Sorted to species)
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/154
# The newest version of the data https://lter.kbs.msu.edu/datatables/154.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/60.eml
#
# These Data are copyrighted and use in a publication requires written permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# sample_date		date of sampling
# species		species observed
# treatment		LTER treatment identifier
# replicate		replicate
# method		the sampling protocol used. "sorted to species" means that the samples were sorted to species and any remaining material is classified as unsorted. "not_sorted" means that no attempt was made to sort and the material is just classified as unsorted.
# disturbed		has the plot been tilled annually (true or false)
# fertilized		has nitrogen fertilizer been applied to the plot (true or false)
# biomass_g_m2	gramsPerSquareMeter	dry biomass measured per square meter
# area_sampled	squareMeter	area that was sampled
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#
#
sample_date,species,treatment,replicate,method,disturbed,fertilized,biomass_g_m2,area_sampled
2002-08-08,Achillea millefolium L.,T7,R3,sorted_to_species,undisturbed,unfertilized,13.09,1
2002-08-08,Apocynum cannabinum L.,T7,R3,sorted_to_species,undisturbed,unfertilized,99.24,1
2002-08-08,Aster pilosus Willd.,T7,R3,sorted_to_species,undisturbed,unfertilized,2.38,1
2002-08-08,Aster sagittifolius,T7,R3,sorted_to_species,undisturbed,unfertilized,28.32,1
2002-08-08,Taraxacum officinale Weber in,T7,R3,sorted_to_species,undisturbed,fertilized,1.48,1
2002-08-08,Surface Litter,T7,R3,sorted_to_species,undisturbed,fertilized,71.49,1
2002-08-08,Solidago canadensis L.,T7,R3,sorted_to_species,undisturbed,fertilized,678.46,1
2002-08-08,Standing Dead,T7,R3,sorted_to_species,undisturbed,fertilized,20.97,1
2002-08-08,Rumex crispus L.,T7,R3,sorted_to_species,undisturbed,fertilized,116.56,1
2002-08-08,Poa pratensis L.,T7,R3,sorted_to_species,undisturbed,fertilized,23.73,1
2002-08-08,Oxalis stricta L.,T7,R3,sorted_to_species,undisturbed,fertilized,0.005,1
2002-08-08,Silene alba (Mill.) E.H.L.Krause,T7,R3,sorted_to_species,undisturbed,fertilized,18.89,1
2002-08-08,Chenopodium album L.,T7,R3,sorted_to_species,undisturbed,fertilized,0.005,1
2002-08-08,Barbarea vulgaris R. Br.,T7,R3,sorted_to_species,undisturbed,fertilized,0.11,1
2002-08-08,Apocynum cannabinum L.,T7,R3,sorted_to_species,undisturbed,fertilized,46.12,1
2002-08-08,Achillea millefolium L.,T7,R3,sorted_to_species,undisturbed,fertilized,2.84,1
2002-08-08,Cerastium vulgatum L.,T7,R3,sorted_to_species,undisturbed,unfertilized,0.01,1
2002-08-08,Daucus carota L.,T7,R3,sorted_to_species,undisturbed,unfertilized,2.61,1
2002-08-08,Hieracium sp. (*),T7,R3,sorted_to_species,undisturbed,unfertilized,0.29,1
2002-08-08,Trifolium pratense L.,T7,R3,sorted_to_species,undisturbed,fertilized,0.005,1
2002-08-08,Trifolium repens L.,T7,R3,sorted_to_species,undisturbed,unfertilized,2.02,1
2002-08-08,Trifolium pratense L.,T7,R3,sorted_to_species,undisturbed,unfertilized,13.05,1
2002-08-08,Taraxacum officinale Weber in,T7,R3,sorted_to_species,undisturbed,unfertilized,0.7,1
2002-08-08,Surface Litter,T7,R3,sorted_to_species,undisturbed,unfertilized,50.04,1
2002-08-08,Solidago canadensis L.,T7,R3,sorted_to_species,undisturbed,unfertilized,419.12,1
2002-08-08,Standing Dead,T7,R3,sorted_to_species,undisturbed,unfertilized,13.87,1
2002-08-08,Poa pratensis L.,T7,R3,sorted_to_species,undisturbed,unfertilized,49.24,1
2002-08-07,Trifolium pratense L.,T7,R4,sorted_to_species,undisturbed,unfertilized,1.14,1
2002-08-07,Arabis glabra (L.) Bernh.,T7,R4,sorted_to_species,undisturbed,unfertilized,1.38,1
2002-08-07,Taraxacum officinale Weber in,T7,R4,sorted_to_species,undisturbed,fertilized,0.74,1
2002-08-07,Surface Litter,T7,R4,sorted_to_species,undisturbed,fertilized,117.05,1
2002-08-07,Solidago canadensis L.,T7,R4,sorted_to_species,undisturbed,fertilized,294.61,1
2002-08-07,Standing Dead,T7,R4,sorted_to_species,undisturbed,fertilized,17.11,1
2002-08-07,Rumex crispus L.,T7,R4,sorted_to_species,undisturbed,fertilized,18.34,1
2002-08-07,Rubus occidentalis L. (*),T7,R4,sorted_to_species,undisturbed,fertilized,130.79,1
2002-08-07,Poa pratensis L.,T7,R4,sorted_to_species,undisturbed,fertilized,1.67,1
2002-08-07,Oxalis stricta L.,T7,R4,sorted_to_species,undisturbed,fertilized,0.02,1
2002-08-07,Silene alba (Mill.) E.H.L.Krause,T7,R4,sorted_to_species,undisturbed,fertilized,28.41,1
2002-08-07,Geum sp.,T7,R4,sorted_to_species,undisturbed,fertilized,1.15,1
2002-08-07,Daucus carota L.,T7,R4,sorted_to_species,undisturbed,fertilized,1.79,1
2002-08-07,Chenopodium album L.,T7,R4,sorted_to_species,undisturbed,fertilized,3.99,1
2002-08-07,Aster sagittifolius,T7,R4,sorted_to_species,undisturbed,fertilized,29.21,1
2002-08-07,Aster pilosus Willd.,T7,R4,sorted_to_species,undisturbed,fertilized,66.23,1
2002-08-07,Asclepias syriaca L.,T7,R4,sorted_to_species,undisturbed,fertilized,8.43,1
2002-08-07,Bromus tectorum L.,T7,R4,sorted_to_species,undisturbed,unfertilized,144.55,1
2002-08-07,Cerastium vulgatum L.,T7,R4,sorted_to_species,undisturbed,unfertilized,8.21,1
2002-08-07,Daucus carota L.,T7,R4,sorted_to_species,undisturbed,unfertilized,0.27,1
2002-08-07,Erigeron annuus (L.) Pers.,T7,R4,sorted_to_species,undisturbed,unfertilized,6.74,1
2002-08-07,Hieracium sp. (*),T7,R4,sorted_to_species,undisturbed,unfertilized,0.17,1
2002-08-07,Phleum pratense L.,T7,R4,sorted_to_species,undisturbed,unfertilized,3.55,1
2002-08-07,Poa pratensis L.,T7,R4,sorted_to_species,undisturbed,unfertilized,18.99,1
2002-08-07,Potentilla recta L.,T7,R4,sorted_to_species,undisturbed,unfertilized,9.22,1
2002-08-07,Standing Dead,T7,R4,sorted_to_species,undisturbed,unfertilized,142.13,1
2002-08-07,Solidago canadensis L.,T7,R4,sorted_to_species,undisturbed,unfertilized,124.67,1
2002-08-07,Euthamia graminifolia (L.) Nutt.,T7,R4,sorted_to_species,undisturbed,unfertilized,3.72,1
2002-08-07,Surface Litter,T7,R4,sorted_to_species,undisturbed,unfertilized,92.47,1
2002-08-07,Aster pilosus Willd.,T7,R4,sorted_to_species,undisturbed,unfertilized,36.35,1
2002-08-07,Veronica sp.,T7,R4,sorted_to_species,undisturbed,unfertilized,0.35,1
2002-08-07,Taraxacum officinale Weber in,T7,R5,sorted_to_species,undisturbed,unfertilized,0.27,1
2002-08-07,Veronica sp.,T7,R5,sorted_to_species,undisturbed,fertilized,0.01,1
2002-08-07,Unknown grass,T7,R5,sorted_to_species,undisturbed,fertilized,13.93,1
2002-08-07,Taraxacum officinale Weber in,T7,R5,sorted_to_species,undisturbed,fertilized,0.22,1
2002-08-07,Surface Litter,T7,R5,sorted_to_species,undisturbed,fertilized,243.66,1
2002-08-07,Standing Dead,T7,R5,sorted_to_species,undisturbed,fertilized,30.21,1
2002-08-07,Rumex crispus L.,T7,R5,sorted_to_species,undisturbed,fertilized,10.08,1
2002-08-07,Poa pratensis L.,T7,R5,sorted_to_species,undisturbed,fertilized,1.54,1
2002-08-07,Lepidium campestre (L.) R.Br.,T7,R5,sorted_to_species,undisturbed,fertilized,4.37,1
2002-08-07,Daucus carota L.,T7,R5,sorted_to_species,undisturbed,fertilized,11.93,1
2002-08-07,Cerastium vulgatum L.,T7,R5,sorted_to_species,undisturbed,fertilized,0.31,1
2002-08-07,Centaurea stoebe L. ssp. micranthos (Gugler) Hayek,T7,R5,sorted_to_species,undisturbed,fertilized,76.4,1
2002-08-07,Bromus inermis Leyss.,T7,R5,sorted_to_species,undisturbed,fertilized,188.8,1
2002-08-07,Barbarea vulgaris R. Br.,T7,R5,sorted_to_species,undisturbed,fertilized,13.67,1
2002-08-07,Aster pilosus Willd.,T7,R5,sorted_to_species,undisturbed,fertilized,0.73,1
2002-08-07,Asclepias syriaca L.,T7,R5,sorted_to_species,undisturbed,fertilized,16.92,1
2002-08-07,Achillea millefolium L.,T7,R5,sorted_to_species,undisturbed,fertilized,21.11,1
2002-08-07,Standing Dead,T7,R5,sorted_to_species,undisturbed,unfertilized,62.48,1
2002-08-07,Unknown grass,T7,R5,sorted_to_species,undisturbed,unfertilized,0.64,1
2002-08-07,Elymus repens (L.) Gould,T7,R5,sorted_to_species,undisturbed,unfertilized,19.29,1
2002-08-07,Aster pilosus Willd.,T7,R5,sorted_to_species,undisturbed,unfertilized,47.49,1
2002-08-07,Bromus inermis Leyss.,T7,R5,sorted_to_species,undisturbed,unfertilized,1.19,1
2002-08-07,Centaurea stoebe L. ssp. micranthos (Gugler) Hayek,T7,R5,sorted_to_species,undisturbed,unfertilized,147.57,1
2002-08-07,Cerastium vulgatum L.,T7,R5,sorted_to_species,undisturbed,unfertilized,4,1
2002-08-07,Daucus carota L.,T7,R5,sorted_to_species,undisturbed,unfertilized,18.75,1
2002-08-07,Erigeron annuus (L.) Pers.,T7,R5,sorted_to_species,undisturbed,unfertilized,8.29,1
2002-08-07,Hieracium sp. (*),T7,R5,sorted_to_species,undisturbed,unfertilized,10.65,1
2002-08-07,Poa pratensis L.,T7,R5,sorted_to_species,undisturbed,unfertilized,9.25,1
2002-08-07,Rumex acetosella L.,T7,R5,sorted_to_species,undisturbed,unfertilized,2,1
2002-08-07,Rumex crispus L.,T7,R5,sorted_to_species,undisturbed,unfertilized,0.12,1
2002-08-07,Solidago canadensis L.,T7,R5,sorted_to_species,undisturbed,unfertilized,182.84,1
2002-08-07,Surface Litter,T7,R5,sorted_to_species,undisturbed,unfertilized,76.1,1
2002-08-07,Trifolium hybridum L. (*),T7,R5,sorted_to_species,undisturbed,unfertilized,0.35,1
2002-08-07,Unknown grass,T7,R5,sorted_to_species,undisturbed,unfertilized,71.8,1
2002-08-07,Erigeron annuus (L.) Pers.,T7,R6,sorted_to_species,undisturbed,unfertilized,6.19,1
2002-08-07,Echinochloa crus-galli (L.) Beauv.,T7,R6,sorted_to_species,undisturbed,unfertilized,36.73,1
2002-08-07,Daucus carota L.,T7,R6,sorted_to_species,undisturbed,unfertilized,5.11,1
2002-08-07,Cerastium vulgatum L.,T7,R6,sorted_to_species,undisturbed,unfertilized,0.08,1
2002-08-07,Barbarea vulgaris R. Br.,T7,R6,sorted_to_species,undisturbed,unfertilized,2.93,1
2002-08-07,Aster pilosus Willd.,T7,R6,sorted_to_species,undisturbed,unfertilized,32.68,1
2002-08-07,Asplenium platyneuron (L.) Oakes (*),T7,R6,sorted_to_species,undisturbed,unfertilized,0.27,1
2002-08-07,Ambrosia artemisiifolia L.,T7,R6,sorted_to_species,undisturbed,unfertilized,32.1,1
2002-08-07,Elymus repens (L.) Gould,T7,R6,sorted_to_species,undisturbed,unfertilized,24.66,1
2002-08-07,Surface Litter,T7,R6,sorted_to_species,undisturbed,fertilized,97.46,1
2002-08-07,Standing Dead,T7,R6,sorted_to_species,undisturbed,fertilized,17.18,1
2002-08-07,Oxalis stricta L.,T7,R6,sorted_to_species,undisturbed,fertilized,0.04,1
2002-08-07,Silene alba (Mill.) E.H.L.Krause,T7,R6,sorted_to_species,undisturbed,fertilized,5.05,1
2002-08-07,Barbarea vulgaris R. Br.,T7,R6,sorted_to_species,undisturbed,fertilized,0.36,1
2002-08-07,Aster pilosus Willd.,T7,R6,sorted_to_species,undisturbed,fertilized,75.68,1
2002-08-07,Elymus repens (L.) Gould,T7,R6,sorted_to_species,undisturbed,fertilized,220.64,1
2002-08-07,Tridens flavus (L.) A.S.Hitchc.,T7,R6,sorted_to_species,undisturbed,unfertilized,0.23,1
2002-08-07,Trifolium repens L.,T7,R6,sorted_to_species,undisturbed,unfertilized,0.27,1
2002-08-07,Taraxacum officinale Weber in,T7,R6,sorted_to_species,undisturbed,unfertilized,2.14,1
2002-08-07,Surface Litter,T7,R6,sorted_to_species,undisturbed,unfertilized,50.09,1
2002-08-07,Solidago juncea Aiton (*),T7,R6,sorted_to_species,undisturbed,unfertilized,4.27,1
2002-08-07,Celastrus scandens L. (*),T7,R6,sorted_to_species,undisturbed,unfertilized,27.38,1
2002-08-07,Euthamia graminifolia (L.) Nutt.,T7,R6,sorted_to_species,undisturbed,unfertilized,46.15,1
2002-08-07,Setaria faberi Herrm.,T7,R6,sorted_to_species,undisturbed,unfertilized,0.2,1
2002-08-07,Standing Dead,T7,R6,sorted_to_species,undisturbed,unfertilized,21.29,1
2002-08-07,Panicum capillare L.,T7,R6,sorted_to_species,undisturbed,unfertilized,0.08,1
2002-08-07,Oxalis stricta L.,T7,R6,sorted_to_species,undisturbed,unfertilized,0.1,1
2002-08-07,Hieracium sp. (*),T7,R6,sorted_to_species,undisturbed,unfertilized,68.04,1
2001-08-14,Phleum pratense L.,T7,R1,sorted_to_species,disturbed,unfertilized,3.39,1
2001-08-14,Panicum dichotomiflorum Michx.,T7,R1,sorted_to_species,disturbed,unfertilized,5.16,1
2001-08-14,Panicum capillare L.,T7,R1,sorted_to_species,disturbed,unfertilized,0.04,1
2001-08-14,Hieracium sp. (*),T7,R1,sorted_to_species,disturbed,unfertilized,7.35,1
2001-08-14,Setaria faberi Herrm.,T7,R1,sorted_to_species,disturbed,unfertilized,133.2,1
2001-08-14,Unknown dicot (*),T7,R1,sorted_to_species,disturbed,fertilized,0.04,1
2001-08-14,Setaria viridis (L.) Beauv.,T7,R1,sorted_to_species,disturbed,fertilized,1.64,1
2001-08-14,Surface Litter,T7,R1,sorted_to_species,disturbed,fertilized,5.44,1
2001-08-14,Setaria faberi Herrm.,T7,R1,sorted_to_species,disturbed,fertilized,583.84,1
2001-08-14,Standing Dead,T7,R1,sorted_to_species,disturbed,fertilized,9.25,1
2001-08-14,Panicum dichotomiflorum Michx.,T7,R1,sorted_to_species,disturbed,fertilized,8.13,1
2001-08-14,Hieracium sp. (*),T7,R1,sorted_to_species,disturbed,fertilized,1.34,1
2001-08-14,Erigeron annuus (L.) Pers.,T7,R1,sorted_to_species,disturbed,fertilized,0.02,1
2001-08-14,Digitaria sanguinalis (L.) Scop.,T7,R1,sorted_to_species,disturbed,fertilized,22.61,1
2001-08-14,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,T7,R1,sorted_to_species,disturbed,fertilized,126.13,1
2001-08-14,Chenopodium album L.,T7,R1,sorted_to_species,disturbed,fertilized,0.09,1
2001-08-14,Ambrosia artemisiifolia L.,T7,R1,sorted_to_species,disturbed,fertilized,0.01,1
2001-08-14,Amaranthus retroflexus L.,T7,R1,sorted_to_species,disturbed,fertilized,5.23,1
2001-08-14,Elymus repens (L.) Gould,T7,R1,sorted_to_species,disturbed,fertilized,14.85,1
2001-08-14,Abutilon theophrasti Medikus,T7,R1,sorted_to_species,disturbed,fertilized,1.41,1
2001-08-14,Erigeron annuus (L.) Pers.,T7,R1,sorted_to_species,disturbed,unfertilized,18.19,1
2001-08-14,Eragrostis cilianensis (All.) E.Mosher,T7,R1,sorted_to_species,disturbed,unfertilized,0.005,1
2001-08-14,Digitaria sanguinalis (L.) Scop.,T7,R1,sorted_to_species,disturbed,unfertilized,8.5,1
2001-08-14,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,T7,R1,sorted_to_species,disturbed,unfertilized,103.67,1
2001-08-14,Chenopodium album L.,T7,R1,sorted_to_species,disturbed,unfertilized,0.45,1
2001-08-14,Apocynum cannabinum L.,T7,R1,sorted_to_species,disturbed,unfertilized,0.18,1
2001-08-14,Amaranthus retroflexus L.,T7,R1,sorted_to_species,disturbed,unfertilized,0.21,1
2001-08-14,Abutilon theophrasti Medikus,T7,R1,sorted_to_species,disturbed,unfertilized,1.31,1
2001-08-14,Elymus repens (L.) Gould,T7,R1,sorted_to_species,disturbed,unfertilized,14.68,1
2001-08-14,Taraxacum officinale Weber in,T7,R1,sorted_to_species,disturbed,unfertilized,0.06,1
2001-08-14,Unknown dicot (*),T7,R1,sorted_to_species,disturbed,unfertilized,0.13,1
2001-08-14,Setaria pumila (Poir.) Roem. & Schult,T7,R1,sorted_to_species,disturbed,unfertilized,1.22,1
2001-08-14,Surface Litter,T7,R1,sorted_to_species,disturbed,unfertilized,15.23,1
2001-08-14,Standing Dead,T7,R1,sorted_to_species,disturbed,unfertilized,14.31,1
2001-08-14,Rumex acetosella L.,T7,R1,sorted_to_species,disturbed,unfertilized,1.33,1
2001-08-14,Sonchus sp.,T7,R2,sorted_to_species,disturbed,unfertilized,1.1,1
2001-08-14,Elymus repens (L.) Gould,T7,R2,sorted_to_species,disturbed,unfertilized,76.45,1
2001-08-14,Amaranthus retroflexus L.,T7,R2,sorted_to_species,disturbed,unfertilized,0.01,1
2001-08-14,Ambrosia artemisiifolia L.,T7,R2,sorted_to_species,disturbed,unfertilized,187.35,1
2001-08-14,Chenopodium album L.,T7,R2,sorted_to_species,disturbed,unfertilized,0.27,1
2001-08-14,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,T7,R2,sorted_to_species,disturbed,unfertilized,54.38,1
2001-08-14,Digitaria sanguinalis (L.) Scop.,T7,R2,sorted_to_species,disturbed,unfertilized,8.04,1
2001-08-14,Echinochloa crus-galli (L.) Beauv.,T7,R2,sorted_to_species,disturbed,unfertilized,0.86,1
2001-08-14,Erigeron annuus (L.) Pers.,T7,R2,sorted_to_species,disturbed,unfertilized,27.01,1
2001-08-14,Conyza canadensis (L.) Cronq.,T7,R2,sorted_to_species,disturbed,unfertilized,2.18,1
2001-08-14,Panicum dichotomiflorum Michx.,T7,R2,sorted_to_species,disturbed,unfertilized,0.19,1
2001-08-14,Persicaria maculosa  Gray,T7,R2,sorted_to_species,disturbed,unfertilized,2.17,1
2001-08-14,Polygonum pensylvanicum L.,T7,R2,sorted_to_species,disturbed,unfertilized,8.02,1
2001-08-14,Abutilon theophrasti Medikus,T7,R2,sorted_to_species,disturbed,fertilized,0.32,1
2001-08-14,Elymus repens (L.) Gould,T7,R2,sorted_to_species,disturbed,fertilized,36.18,1
2001-08-14,Amaranthus retroflexus L.,T7,R2,sorted_to_species,disturbed,fertilized,16.68,1
2001-08-14,Ambrosia artemisiifolia L.,T7,R2,sorted_to_species,disturbed,fertilized,418.19,1
2001-08-14,Chenopodium album L.,T7,R2,sorted_to_species,disturbed,fertilized,2.22,1
2001-08-14,Digitaria sanguinalis (L.) Scop.,T7,R2,sorted_to_species,disturbed,fertilized,0.83,1
2001-08-14,Polygonum pensylvanicum L.,T7,R2,sorted_to_species,disturbed,fertilized,81.27,1
2001-08-14,Standing Dead,T7,R2,sorted_to_species,disturbed,fertilized,36.21,1
2001-08-14,Setaria faberi Herrm.,T7,R2,sorted_to_species,disturbed,fertilized,128.97,1
2001-08-14,Setaria pumila (Poir.) Roem. & Schult,T7,R2,sorted_to_species,disturbed,fertilized,6.05,1
2001-08-14,Surface Litter,T7,R2,sorted_to_species,disturbed,fertilized,18.69,1
2001-08-14,Trifolium pratense L.,T7,R2,sorted_to_species,disturbed,fertilized,0.21,1
2001-08-14,Standing Dead,T7,R2,sorted_to_species,disturbed,unfertilized,24.33,1
2001-08-14,Setaria faberi Herrm.,T7,R2,sorted_to_species,disturbed,unfertilized,55.21,1
2001-08-14,Setaria pumila (Poir.) Roem. & Schult,T7,R2,sorted_to_species,disturbed,unfertilized,1.89,1
2001-08-14,Surface Litter,T7,R2,sorted_to_species,disturbed,unfertilized,6.35,1
2001-08-14,Taraxacum officinale Weber in,T7,R2,sorted_to_species,disturbed,unfertilized,0.07,1
2001-08-14,Trifolium repens L.,T7,R2,sorted_to_species,disturbed,unfertilized,0.01,1
2001-08-14,Veronica sp.,T7,R2,sorted_to_species,disturbed,unfertilized,0.01,1
2001-08-14,Chenopodium album L.,T7,R3,sorted_to_species,disturbed,fertilized,0.28,1
2001-08-14,Elymus repens (L.) Gould,T7,R3,sorted_to_species,disturbed,unfertilized,12.25,1
2001-08-14,Amaranthus retroflexus L.,T7,R3,sorted_to_species,disturbed,unfertilized,0.2,1
2001-08-14,Apocynum cannabinum L.,T7,R3,sorted_to_species,disturbed,unfertilized,31.25,1
2001-08-14,Chenopodium album L.,T7,R3,sorted_to_species,disturbed,unfertilized,0.81,1
2001-08-14,Cyperus esculentus L.,T7,R3,sorted_to_species,disturbed,unfertilized,1.48,1
2001-08-14,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,T7,R3,sorted_to_species,disturbed,unfertilized,45.77,1
2001-08-14,Trifolium repens L.,T7,R3,sorted_to_species,disturbed,unfertilized,0.05,1
2001-08-14,Taraxacum officinale Weber in,T7,R3,sorted_to_species,disturbed,unfertilized,0.77,1
2001-08-14,Surface Litter,T7,R3,sorted_to_species,disturbed,unfertilized,1.37,1
2001-08-14,Abutilon theophrasti Medikus,T7,R3,sorted_to_species,disturbed,fertilized,1.1,1
2001-08-14,Elymus repens (L.) Gould,T7,R3,sorted_to_species,disturbed,fertilized,9.52,1
2001-08-14,Amaranthus retroflexus L.,T7,R3,sorted_to_species,disturbed,fertilized,2.7,1
2001-08-14,Ambrosia artemisiifolia L.,T7,R3,sorted_to_species,disturbed,fertilized,47.07,1
2001-08-14,Abutilon theophrasti Medikus,T7,R3,sorted_to_species,disturbed,unfertilized,0.27,1
2001-08-14,Digitaria sanguinalis (L.) Scop.,T7,R3,sorted_to_species,disturbed,fertilized,1.44,1
2001-08-14,Erigeron annuus (L.) Pers.,T7,R3,sorted_to_species,disturbed,fertilized,0.05,1
2001-08-14,Oxalis stricta L.,T7,R3,sorted_to_species,disturbed,fertilized,0.02,1
2001-08-14,Panicum dichotomiflorum Michx.,T7,R3,sorted_to_species,disturbed,fertilized,0.35,1
2001-08-14,Persicaria maculosa  Gray,T7,R3,sorted_to_species,disturbed,fertilized,44.41,1
2001-08-14,Rumex crispus L.,T7,R3,sorted_to_species,disturbed,fertilized,0.39,1
2001-08-14,Standing Dead,T7,R3,sorted_to_species,disturbed,fertilized,25.06,1
2001-08-14,Setaria faberi Herrm.,T7,R3,sorted_to_species,disturbed,fertilized,442.14,1
2001-08-14,Surface Litter,T7,R3,sorted_to_species,disturbed,fertilized,15.72,1
2001-08-14,Taraxacum officinale Weber in,T7,R3,sorted_to_species,disturbed,fertilized,1.05,1
2001-08-14,Trifolium repens L.,T7,R3,sorted_to_species,disturbed,fertilized,0.03,1
2001-08-14,unknown Asteraceae,T7,R3,sorted_to_species,disturbed,fertilized,0.04,1
2001-08-14,Setaria pumila (Poir.) Roem. & Schult,T7,R3,sorted_to_species,disturbed,unfertilized,1.54,1
2001-08-14,Setaria faberi Herrm.,T7,R3,sorted_to_species,disturbed,unfertilized,257.78,1
2001-08-14,Standing Dead,T7,R3,sorted_to_species,disturbed,unfertilized,6.52,1
2001-08-14,Erigeron annuus (L.) Pers.,T7,R3,sorted_to_species,disturbed,unfertilized,0.1,1
2001-08-14,Digitaria sanguinalis (L.) Scop.,T7,R3,sorted_to_species,disturbed,unfertilized,8.63,1
2001-08-14,Persicaria maculosa  Gray,T7,R4,sorted_to_species,disturbed,fertilized,0.43,1
2001-08-14,Standing Dead,T7,R4,sorted_to_species,disturbed,fertilized,33.9,1
2001-08-14,Setaria faberi Herrm.,T7,R4,sorted_to_species,disturbed,fertilized,614.02,1
2001-08-14,Setaria viridis (L.) Beauv.,T7,R4,sorted_to_species,disturbed,fertilized,4.27,1
2001-08-14,Apocynum cannabinum L.,T7,R4,sorted_to_species,disturbed,unfertilized,24.65,1
2001-08-14,Abutilon theophrasti Medikus,T7,R4,sorted_to_species,disturbed,unfertilized,0.1,1
2001-08-14,Surface Litter,T7,R4,sorted_to_species,disturbed,fertilized,4.25,1
2001-08-14,Abutilon theophrasti Medikus,T7,R4,sorted_to_species,disturbed,fertilized,0.08,1
2001-08-14,Amaranthus retroflexus L.,T7,R4,sorted_to_species,disturbed,fertilized,3.04,1
2001-08-14,Chenopodium album L.,T7,R4,sorted_to_species,disturbed,fertilized,0.02,1
2001-08-14,Digitaria sanguinalis (L.) Scop.,T7,R4,sorted_to_species,disturbed,fertilized,144.14,1
2001-08-14,Echinochloa crus-galli (L.) Beauv.,T7,R4,sorted_to_species,disturbed,fertilized,76.24,1
2001-08-14,Chenopodium album L.,T7,R4,sorted_to_species,disturbed,unfertilized,0.19,1
2001-08-14,Cyperus esculentus L.,T7,R4,sorted_to_species,disturbed,unfertilized,18.7,1
2001-08-14,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,T7,R4,sorted_to_species,disturbed,unfertilized,0.06,1
2001-08-14,Digitaria sanguinalis (L.) Scop.,T7,R4,sorted_to_species,disturbed,unfertilized,71.68,1
2001-08-14,Panicum capillare L.,T7,R4,sorted_to_species,disturbed,unfertilized,2.43,1
2001-08-14,Panicum dichotomiflorum Michx.,T7,R4,sorted_to_species,disturbed,unfertilized,10.55,1
2001-08-14,Standing Dead,T7,R4,sorted_to_species,disturbed,unfertilized,17.38,1
2001-08-14,Amaranthus retroflexus L.,T7,R4,sorted_to_species,disturbed,unfertilized,1.89,1
2001-08-14,Setaria faberi Herrm.,T7,R4,sorted_to_species,disturbed,unfertilized,185.24,1
2001-08-14,Setaria viridis (L.) Beauv.,T7,R4,sorted_to_species,disturbed,unfertilized,17.02,1
2001-08-14,Surface Litter,T7,R4,sorted_to_species,disturbed,unfertilized,3.59,1
2001-08-14,Taraxacum officinale Weber in,T7,R4,sorted_to_species,disturbed,unfertilized,1.81,1
